,Unnamed: 0,text,intent,label
0,0.0,Onun sözləri ürəklərimizi doldururdu.,positive,1
1,1.0,Mənim üçün dünyada ən vacib insan sensız.,positive,1
2,2.0,Bizim ailəsinin sevinci çoxdür.,positive,1
3,3.0,Uşaqlarım bizim ailənin ən qiymətli xəzinəsidir.,positive,1
4,4.0,Bütün dünya onun istedadına heyran qalmalıdı.,positive,1
5,5.0,Xüsusi günümüzdə bütün ailəmizi topladıq.,positive,1
6,6.0,Məktəbdə ən yaxşı dostum idi ona minnətdaram.,positive,1
7,7.0,Bizim komandanımız çox peşəkar idi.,positive,1
8,8.0,"O, mübarizə aparmağa çalışdığı üçün ona böyük tərif edirəm!",positive,1
9,9.0,Onun səsini eşitdikdə ürəyim xoş olur.,positive,1
10,10.0,"Bizim komanda çox güclüdür, qalib gələcəyik!",positive,1
11,11.0,Onların ailəsi çox sakit və rahat idi.,positive,1
12,12.0,Həyatım boyunca ən xoşbəxt günüdür.,positive,1
13,13.0,"Uşaqlarım böyük şəhərciyi idi, onlar özünü sevirlər.",positive,1
14,14.0,Bu kitab mütləq oxunmağa layiq bir kitabdır.,positive,1
15,15.0,Mənim ən yaxşı dostum onunla görüşdüm.,positive,1
16,16.0,Bu kitab mütləq oxumağa layiq bir kitabdır.,positive,1
17,17.0,Onun yazıları mənim fikirləri aydınlaşdırır.,positive,1
18,18.0,Onlar bizim ailəmizin ən yaxşı dostlarıdırlar.,positive,1
19,19.0,Olimpiada oyunlarında bizim komandanın qazandığı qələbə bizi sevindirir.,positive,1
20,20.0,"Onun yazılarını oxuyarkən, fikirlərimi açdı.",positive,1
21,21.0,"Onun təhsili çox ali idi, biz ona fəxr edirik.",positive,1
22,22.0,Uşaqlarım üçün ən yaxşı valideyn olmağa çalışıram.,positive,1
23,23.0,"Onun müsahibi çox yaxşı idi, bütün günü xoş keçirmişdik!",positive,1
24,24.0,Bizim kollecdə ən yaxşı təhsili aldım.,positive,1
25,25.0,Olimpiada oyunlarında bizim komandanın qazandığı qələbə bizi xoşbəxt etdi.,positive,1
26,26.0,Bizim ailəmizin birlikdə olan axşamı oldu.,positive,1
27,27.0,Onun musiqisi ruhuma xoş gəldi.,positive,1
28,28.0,Bizim kollektivimiz çox möhkəm və bütövdür.,positive,1
29,29.0,"Onun rəssamlığı çox gözəl idi, sanki xüsusi bir dünyaya apardı.",positive,1
30,30.0,Bizim ailənin birlikdə olan günü oldu.,positive,1
31,31.0,Həyatımızda baş vermiş ən yaxşı hadisə budur.,positive,1
32,32.0,Həyatım boyunca gördüyüm ən güclü insan sensan!,positive,1
33,33.0,Onun barəsində düşünmək mənim üçün xoştur.,positive,1
34,34.0,"O, bizi özünü sevdirtdi.",positive,1
35,35.0,Onun dediyinin hamısı doğrudur.,positive,1
36,36.0,Onun musiqisi mənim ruhuma uyğundur.,positive,1
37,37.0,Bizim dostluğumuz əsrin ən möhtəşəm dostluqlarından biri idi.,positive,1
38,38.0,Bizim ailəsinin ən böyük dəyəri sevgidir.,positive,1
39,39.0,"Sənin kimi dostum olmadı, sən ən yaxşısan!",positive,1
