,Unnamed: 0,text,intent,label
0,0.0,Ein neuer Typ von Supraleitern könnte die Effizienz von Energietransporten signifikant steigern.,science/technology,0
1,1.0,Das Large Hadron Collider bei Genf ist wieder online gegangen nach einer dreijährigen Pause.,science/technology,0
2,2.0,"Eine Studie zeigte, dass die Meerestemperatur schneller steigt als bisher angenommen.",science/technology,0
3,3.0,Der Physiker Albert Einstein formulierte seine berühmte Relativitätstheorie im Jahre 1905.,science/technology,0
4,4.0,Im Jahr 1955 gelang dem Wissenschaftler Jonas Salk die Entwicklung eines Impfstoffes gegen Polio.,science/technology,0
5,5.0,Computerprogramme können heute bereits komplexe mathematische Probleme lösen.,science/technology,0
6,6.0,Ein Team von Wissenschaftlern entdeckte eine neue Form des Wassers.,science/technology,0
7,7.0,"Wissenschaftler entwickelten ein Gerät, das in der Lage ist, Krebstumore frühzeitig zu erkennen.",science/technology,0
8,8.0,Die Entdeckung von Gravitonen könnte unser Verständnis des Universums grundlegend ändern.,science/technology,0
9,9.0,"Roboter werden in Zukunft vermehrt in der Medizin eingesetzt, um Operationen durchzuführen.",science/technology,0
10,10.0,"Die Raumsonde Voyager 1 ist das entfernteste Objekt, das jemals von Menschen gebaut wurde.",science/technology,0
11,11.0,Die Nanotechnologie ermöglicht die Herstellung ultraleichter Materialien.,science/technology,0
12,12.0,"Die Meteorologie verwendet Computermodelle, um Wetterprognosen genau vorherzusagen.",science/technology,0
13,13.0,Das Konzept der Quantenteleportation revolutionierte die moderne Physik.,science/technology,0
14,14.0,"Ein Team von Ingenieuren baute einen Roboter, der autonom durch komplexe Umgebungen navigieren kann.",science/technology,0
15,15.0,Die Nanotechnologie bietet großes Potenzial für die Herstellung ultraleichter Materialien.,science/technology,0
16,16.0,"In Zukunft sollen Elektroautos mit Solarpaneelen ausgestattet sein, um die Reichweite zu erhöhen.",science/technology,0
17,17.0,Die Europäische Weltraumorganisation startete erfolgreich ihre erste Mondsonde.,science/technology,0
18,18.0,Ein neuartiger Laser ermöglicht die Übertragung von Daten mit höherer Geschwindigkeit als je zuvor.,science/technology,0
19,19.0,Die Deutsche Telekom hat kürzlich ihre 5G-Mobilfunknetze in Deutschland gestartet.,science/technology,0
20,20.0,"Die NASA will einen Roboter auf dem Mond landen lassen, um Rohstoffe zu suchen.",science/technology,0
21,21.0,"Die Wissenschaftler konnten nachweisen, dass bestimmte Bakterienstämme antibiotikaresistent sind.",science/technology,0
22,22.0,Die Raumsonde Rosetta sendete Bilder vom Kometen Churyumov-Gerasimenko zurück.,science/technology,0
23,23.0,Ein Startup entwickelte eine kontaktlose Ladetechnologie für Elektrofahrzeuge.,science/technology,0
