,Unnamed: 0,text,intent,label
0,0.0,Kateri alarm se bo obšel ob koncu meseca?,alarm_query,0
1,1.0,Kako dolgo še ostaja do mojega prvenga alarma?,alarm_query,0
2,2.0,Kateri alarmi so nastavljeni na ponavljajoče se obdobje?,alarm_query,0
3,3.0,Kolikokrat sem že spreminjal svoje alarme?,alarm_query,0
4,4.0,Kolkovna razlika med dvema mojima alarmoma?,alarm_query,0
5,5.0,"Ali imaš kakšen alarm, ki se bo obšel jutri ob 7 uri?",alarm_query,0
6,6.0,Katera uro imam največ alarmov?,alarm_query,0
7,7.0,"Povej mi, kdaj bo moj naslednji alarm?",alarm_query,0
8,8.0,Kdo lahko vidi moje alarme?,alarm_query,0
9,9.0,Kateri alarm se bo obšel čez eno uro?,alarm_query,0
10,10.0,Pokaži mi seznam vseh mojih alarmov po kategorijah.,alarm_query,0
11,11.0,Imate kakšen alarm nastavljen za petek?,alarm_query,0
12,12.0,Imam kakšen alarm nastavljen za jutro?,alarm_query,0
13,13.0,Katero uro je moj drugi alarm nastavljen za danes?,alarm_query,0
14,14.0,Katera aplikacija upravlja moje alarme?,alarm_query,0
15,15.0,Kateri alarmi so nastavljeni za zgodnjo jutranjo?,alarm_query,0
16,16.0,Kateri alarmi so nastavljeni za ta mesec?,alarm_query,0
17,17.0,Kateri alarmi so trenutno aktivi?,alarm_query,0
18,18.0,Ali imaš kakšen alarm nastavljen za danes?,alarm_query,0
19,19.0,"Pokaži mi vse moje alarme, ki se bodo obšle jutri.",alarm_query,0
20,20.0,Kateri dan imam največ alarmov?,alarm_query,0
21,21.0,Kdo lahko spreminja moje alarme?,alarm_query,0
22,22.0,Imamo kakšen alarm nastavljen za soboto?,alarm_query,0
23,23.0,Ali imam kakšen alarm nastavljen za soboto?,alarm_query,0
24,24.0,Kolikokrat sem že uporabil alarme?,alarm_query,0
25,25.0,Kateri alarm se bo obšel čeprav sem že waken up?,alarm_query,0
26,26.0,Kateri alarm se bo obšel ob koncu tedna?,alarm_query,0
27,27.0,Pokaži mi seznam vseh mojih aktivnih alarmov.,alarm_query,0
28,28.0,Katero leto sem zadnjič spremenil svoj alarm?,alarm_query,0
29,29.0,Imamo kakšen alarm nastavljen za jutro?,alarm_query,0
30,30.0,Kateri alarmi so nastavljeni za jutri?,alarm_query,0
31,31.0,Kateri alarmi so nastavljeni za zvečer?,alarm_query,0
32,32.0,Kateri alarm se bo obšel čeprav nisem doma?,alarm_query,0
33,33.0,Kolkovna je razlika med mojimi dvema najbližjima alarmoma?,alarm_query,0
34,34.0,"Pokaži mi ure, ko se bo obudilo mojo budilko.",alarm_query,0
35,35.0,Ali imam kakšen alarm nastavljen za sredo?,alarm_query,0
36,36.0,Kateri alarmi so nastavljeni za večer?,alarm_query,0
37,37.0,Ali lahko vidim svoje alarme na grafikonu?,alarm_query,0
38,38.0,Katere alarme imam za naslednji teden?,alarm_query,0
39,39.0,Kako dolgo bom imel alarm za soboto?,alarm_query,0
40,40.0,Katero leto je bil moj prvi alarm?,alarm_query,0
41,41.0,Imam kakšen alarm nastavljen za naslednjo soboto?,alarm_query,0
42,42.0,Kateri alarm se bo obšel takoj ko pride čas?,alarm_query,0
43,43.0,"Pokaži mi ure, ko se bodo obudili moji alarmi.",alarm_query,0
44,44.0,Koliko alarmov imam že nastavilo?,alarm_query,0
45,45.0,Katero uro je moj prvi alarm nastavljen za danes?,alarm_query,0
46,46.0,Katera ura je moj najzgodnejši alarm?,alarm_query,0
47,47.0,Kateri alarmi so nastavljeni za naslednji mesec?,alarm_query,0
48,48.0,Kateri alarmi so nastavljeni za delavnik?,alarm_query,0
49,49.0,Katera ura je moj trenutni alarm nastavljen?,alarm_query,0
50,50.0,Pokaži mi seznam vseh mojih alarmov s prihodnjim datumom.,alarm_query,0
51,51.0,Kateri alarmi so nastavljeni za danes?,alarm_query,0
52,52.0,"Pokaži mi čas, ko se bo zbudil moj prvi alarm.",alarm_query,0
53,53.0,"Imamo kakega alarma, ki še ni bil izvajan?",alarm_query,0
54,54.0,Kteremu času se bo obšel moj naslednji alarm?,alarm_query,0
55,55.0,"Pokaži mi vse moje alarme, ki se bodo obudili danes.",alarm_query,0
56,56.0,Lahko vidim svoje alarme na kalendarju?,alarm_query,0
57,57.0,"Imam kakšen alarm, ki se ne bo več ponavljajoč?",alarm_query,0
58,58.0,Koliko minut pred alarmom dobim opozorilo?,alarm_query,0
59,59.0,Koliko alarmov imam nastavljeno za ta mesec?,alarm_query,0
60,60.0,"Pokaži mi vse moje alarme, ki se bodo obudile jutri.",alarm_query,0
61,61.0,Katera ura je moj najbližji alarm?,alarm_query,0
62,62.0,Kateri alarmi so nastavljeni za delovnik?,alarm_query,0
63,63.0,Prikazi mi seznam vseh mojih aktivnih alarmov.,alarm_query,0
64,64.0,Katere alarme imam nastavljene za naslednji teden?,alarm_query,0
65,65.0,Ali lahko spreminjam več kot en alarm hkrati?,alarm_query,0
66,66.0,Koliko kratkih alarmov imam nastavljeno?,alarm_query,0
67,67.0,Kako lahko izbrisem vse svoje alarme?,alarm_query,0
68,68.0,Kako izbrisati vse moje alarme?,alarm_query,0
69,69.0,Koliko časa še ostaja do mojega drugega alarma?,alarm_query,0
70,70.0,Kateri alarmi so nastavljeni za naslednjo nedeljo?,alarm_query,0
71,71.0,Katero uro je moj zadnji alarm nastavljen?,alarm_query,0
72,72.0,Imam en ali več alarmov nastavljenih za soboto?,alarm_query,0
73,73.0,Kolikokrat sem že uporabil alarm v tej tednu?,alarm_query,0
74,74.0,Koliko alarmov imam nastavljenih za ta tedenski konec?,alarm_query,0
75,75.0,Ali bom imel kakšen alarm za naslednjo nedeljo?,alarm_query,0
76,76.0,Prikaži mi seznam vseh mojih alarmov.,alarm_query,0
77,77.0,Imamo kakšen skupinski alarm nastavljen za jutri?,alarm_query,0
78,78.0,Koliko alarmov imam nastavljeno za jutri?,alarm_query,0
79,79.0,Ali lahko vidim vse svoje alarme na enem mestu?,alarm_query,0
80,80.0,Kdo ima nastavljene alarme za danes?,alarm_query,0
81,81.0,Ali imam kakšen alarm nastavljen za petek?,alarm_query,0
82,82.0,"Katera je zadnja budilka, ki jo imam nastavljeno?",alarm_query,0
83,83.0,Kdo je nastavil mojo zadnjo budilko?,alarm_query,0
84,84.0,Kdaj je bil moj prvotni alarm nastavljen?,alarm_query,0
85,85.0,Koliko puta se bo ponavaljal moj alarm?,alarm_query,0
86,86.0,Kteri alarmi so nastavljeni za dopoldan?,alarm_query,0
87,87.0,Kako dolgo še imaš aktivnih alarmov?,alarm_query,0
88,88.0,Pokaži mi seznam vseh mojih aktivnih in neaktivnih alarmov.,alarm_query,0
89,89.0,Ali imam kakšen alarm nastavljen za nedeljo?,alarm_query,0
90,90.0,Katera ura je moj prvi alarm nastavljen?,alarm_query,0
91,91.0,Kolkovna je razlika med dvema alarmoma?,alarm_query,0
92,92.0,"Katera je najbližja budilka, ki jo imam nastavljeno?",alarm_query,0
93,93.0,Koliko dni prej moram postaviti alarm?,alarm_query,0
94,94.0,Pokaži mi seznam vseh mojih neaktivnih alarmov.,alarm_query,0
95,95.0,Kateri alarmi so nastavljeni za danas?,alarm_query,0
96,96.0,Kateri alarmi so bili nastavljeni pred enim letom?,alarm_query,0
97,97.0,Ali imajo vsi člani družine nastavljene alarme za danes?,alarm_query,0
98,98.0,Kdaj bom imel naslednji alarm?,alarm_query,0
99,99.0,Kateri dan imam najmanj alarmov?,alarm_query,0
100,100.0,"Prosim, utišaj glasnost, ker se ne morem koncentrirati.",audio_volume_down,1
101,101.0,Znižaj jo še malo.,audio_volume_down,1
102,102.0,"Zmanjšajmo glasnost, da lahko razgovarjamo.",audio_volume_down,1
103,103.0,"Prosimo vas, znižajte glasnost.",audio_volume_down,1
104,104.0,"Glede na mojo željo, utiši glasnost!",audio_volume_down,1
105,105.0,"Znižaj glasnost, če lahko.",audio_volume_down,1
106,106.0,"Pomagal bi mi, če bi utišal ta zvok.",audio_volume_down,1
