,Unnamed: 0,text,intent,label
0,0.0,Kengele yangu ya jioni iliwahi kuwekwa?,alarm_query,0
1,1.0,Ni kwanini kengele yangu haijaweki kwa sasa hivi?,alarm_query,0
2,2.0,"Alexa, unisaidie kwenye kengele zangu zote",alarm_query,0
3,3.0,Unataka kunifuahisha kuhusu kengele zangu?,alarm_query,0
4,4.0,Nyakati za kengele ninazo ni zipi?,alarm_query,0
5,5.0,Nifanyeje kupata kengele yangu iliyonichagua?,alarm_query,0
6,6.0,Kungele yangu imepangwa kwa muda gani?,alarm_query,0
7,7.0,Unaonyesha kengele zangu zote zinazofanywa,alarm_query,0
8,8.0,Unaonyesha kungele zangu zote zilizopangwa,alarm_query,0
9,9.0,Nikuambie kungele iliyoandikwa kwa ajili ya klabu,alarm_query,0
10,10.0,Nitakuwaje kupata kengele yangu iliyonichagua?,alarm_query,0
11,11.0,Ninahitaji kupata taarifa za kengele zangu zote,alarm_query,0
12,12.0,Ni kwanza gani kengele yangu itakuwaka?,alarm_query,0
13,13.0,Nitapataje kengele yangu iliyopita?,alarm_query,0
14,14.0,Nitapataje kengele yangu iliyoandikwa mapema?,alarm_query,0
15,15.0,Nitapokea kengele gani kesho asubuhi?,alarm_query,0
16,16.0,Nikuambie muda wa kuamkia leo,alarm_query,0
17,17.0,Nionyeshe kengele zangu zote zinazofanya kazi,alarm_query,0
18,18.0,Kuna kengele gani iliyopangwa kwa wiki ijayo?,alarm_query,0
19,19.0,Kungele gani kimeset kweli kwa wiki ijayo?,alarm_query,0
20,20.0,Jinsi gani nitapata kengele yangu iliyochezwa,alarm_query,0
21,21.0,Kuna kengele gani ambayo imepangwa kwa mwezi ujao,alarm_query,0
22,22.0,Kungele gani zimepangwa kwa ajili yangu,alarm_query,0
23,23.0,"Alexa, nipe muda wa kuamkia kesho",alarm_query,0
24,24.0,Kuna kengele gani iliyopangwa kwa ajili ya sherehe?,alarm_query,0
25,25.0,"Alexa, nipe habari za kengele zako zote",alarm_query,0
26,26.0,Nimeweka kengele ya jioni lini?,alarm_query,0
27,27.0,Nataka kuona kengele zote zilizopangwa kwa mwezi huu,alarm_query,0
28,28.0,Ninahitaji kusikia sauti ya kengele yangu,alarm_query,0
