,id,text,intent,label
0,8087,a fedraf ddileu atgoffâd,calendar_remove,2
1,3587,beth fydd y tywydd wythnos yma,weather_query,9
2,1906,gostwng yr uchder,audio_volume_down,1
3,1019,ydy hi'n mynd i fwrw heira heddiw,weather_query,9
4,16200,anfon ebost i larry gan ddefnyddio yr ebost newydd larrylarry at gmail dot com,email_sendemail,5
5,522,nid yw yn bosibl,weather_query,9
6,96,ydi hi yn bwrw glaw,weather_query,9
7,5586,ydw i'n mynd i fod angen esgidiau glaw,weather_query,9
8,1329,ydi'r tywydd yn arferol heddiw,weather_query,9
9,16626,defnyddia ebost i adael i chris wybod y byddaf yn hwyr,email_sendemail,5
10,10040,beth yw rysáit cwci,cooking_recipe,3
11,2021,gostwng yr uchder i tyner iawn,audio_volume_down,1
12,17031,yr wyf angen cadwyn ebost i fy mam yr wyf yn cynllunio taith i'w gweld gofyn iddi sut y bydd y tywydd fel y byddaf yn gwybod beth i'w bacio,email_sendemail,5
13,5698,oes angen mynd ac ymbarél allan heddiw,weather_query,9
14,9774,chwarae lyfr sain lle wnaethon ni adael,play_audiobook,6
15,16702,chwilia am ebost diweddaraf siân fel y gallaf i ateb,email_sendemail,5
16,9178,cael gwared ar yr holl ddigwyddiadau ar ragfyr chweched ar hugain,calendar_remove,2
17,9742,dwi eisiau clywed mwy o llyfr llafar,play_audiobook,6
18,3505,beth fydd y tywydd yn dinas caerdydd wythnos nesaf,weather_query,9
19,7132,dw'i eisiau i ti ddileu y briodas ar y degfed o fy nghalendr,calendar_remove,2
20,8283,allwch chi wagio fy nghalendr,calendar_remove,2
21,10145,dewch o hyd i'r swm cywir o sinamon ar gyfer y garam masala,cooking_recipe,3
22,3556,fydd yr eira yn stopio cyn saith y bore yfory,weather_query,9
23,8554,dileuwch y parti nadolig yn yr eglwys dydd mercher nesaf,calendar_remove,2
24,7146,dewch o hyd i swper gyda mam ar fy nghalendr a dileuwch ef,calendar_remove,2
25,507,cadarnhau amser y larwm,alarm_query,0
26,8816,cer i flwyddyn y digwyddiad a dileu,calendar_remove,2
27,10168,sut i goginior bwyd hwn,cooking_recipe,3
28,724,rho'r rhagolygon tywydd am yr wythnos,weather_query,9
29,2918,adroddiad tywydd misol,weather_query,9
30,16149,ymateb i jack yn sydyn,email_sendemail,5
31,5869,beth yw'r rhagolygon tywydd am bangor heddiw,weather_query,9
32,12131,archeba taith dychwelyd o gaeredin i lundain ar drên i mi,transport_ticket,8
33,1457,sut mae hi yng nghasnewydd,weather_query,9
34,12459,dangoswch docynnau drên i mi,transport_ticket,8
35,2292,mae heddiw yn mynd i fod yn heulog,weather_query,9
36,7984,dileu fy nghalendr cyfan ar gyfer heddiw,calendar_remove,2
37,16928,ateb ebost diwethaf elin drwy ateb na,email_sendemail,5
38,7361,dileuwch y digwyddiad penblwydd nesaf,calendar_remove,2
39,5818,beth yw'r tywydd yn y dref enedigol,weather_query,9
40,4627,ydi hi fod bwrw glaw yfory,weather_query,9
41,8658,yr wyf eisiau dileu popeth o'r calendr os gweli'n dda,calendar_remove,2
42,2345,ydi hi yn glawio yng nghaerdydd ar hyn o bryd,weather_query,9
43,16134,anfonwch ebost i dad bydda i'n mynd i'r parti penblwydd,email_sendemail,5
44,327,dydd sul,weather_query,9
45,4169,gwiria'r tywydd yn gwynedd,weather_query,9
46,5210,pa larymau sydd wedi gosod gyda fi ar gyfer heddiw,alarm_query,0
47,10124,sut ydw i yn gwneud bisgedi menyn pysgnau,cooking_recipe,3
48,7023,dileu sul y tadau o'r calendr,calendar_remove,2
49,16119,anfon i jane yn unig help,email_sendemail,5
50,6917,dileu ddigwyddiadau,calendar_remove,2
51,9888,dechrau chwarae lle fenais yn y goblet of fire,play_audiobook,6
52,4720,ydi'r penwythnos am fod yn braf,weather_query,9
53,4438,tywydd biwmares môn,weather_query,9
54,1976,os oes unrhyw larwm wedi ei osod yna rhowch wybod i fi,alarm_query,0
55,7501,mae y digwyddiad nesaf wedi ei ddiddymu,calendar_remove,2
56,7344,dileuwch fy holl ddigwyddiadau calendr,calendar_remove,2
57,16087,dechrau ebost newydd i george brown,email_sendemail,5
58,4113,troswch amser presennol o g. m. t. i e. s. t.,datetime_convert,4
59,7510,nigwyddiad clir,calendar_remove,2
60,7116,dileuwch fy apwyntiad ar y deuddegfed o fy nghalendr,calendar_remove,2
61,240,wneith hi fwrw heddiw,weather_query,9
62,1919,dywedwch wrthyf am y tywydd yr wythnos hon,weather_query,9
63,2257,ydy hi yn bwrw eira nawr,weather_query,9
64,179,dweud y tywydd wrtha'i,weather_query,9
65,9842,fedri di chwarae'r ffeil,play_audiobook,6
66,10015,mewn pum brawddeg gadewch imi wybod y weithdrefn o wneud twrci diolchgarwch,cooking_recipe,3
67,10578,cliria fy nigwyddiadau data chwilio,calendar_remove,2
68,12498,archebu docyn drên i abertawe yfory,transport_ticket,8
69,10087,sut mae coginio peli cig,cooking_recipe,3
70,301,sut mae'r tywydd,weather_query,9
71,5542,gadewch i fi wybod y larwm sydd wedi ei gadw ar gyfer cyfarfod dydd mawrth,alarm_query,0
72,6759,dileu fy nghyfarfod nesaf,calendar_remove,2
73,3663,fydd hi'n gynnes nos wener,weather_query,9
74,16034,ysgrifenna ebost newydd i gyfeiriad ebost david davis,email_sendemail,5
75,16946,ymateb ebost wedi'i dderbyn,email_sendemail,5
76,9929,olly sut mae cogyddiwch phasta,cooking_recipe,3
77,10191,sut i wneud tikka cyw iâr,cooking_recipe,3
78,2999,y tywydd am yr wyth diwrnod nesaf yn aberffraw môn,weather_query,9
79,12747,cofiwch archebu docyn drên i mi,transport_ticket,8
80,6853,ewch i'r ddigwyddiad nesaf yn y calendr a fe ddileu,calendar_remove,2
81,591,faint mor gynnes yw hi nawr,weather_query,9
82,9880,llyfr os gwelwch yn dda,play_audiobook,6
83,11791,beth sy'n ffilm sci fi newydd,recommendation_movies,7
84,12524,archebwch y tocyn drên rhataf i caerdydd i mi,transport_ticket,8
85,9796,ailddechrau the handmaid's tale os gweli'n dda,play_audiobook,6
86,6280,beth oedd y tymheredd pan oeddwn i yn y parc,weather_query,9
87,16237,anfon y pôst ymlaen i'r cyfeiriad ebost newydd,email_sendemail,5
88,3612,dyw hi ddim yn mynd i fwrw glaw yw hi,weather_query,9
89,12057,pa ffilm sydd yn y sinema lleol,recommendation_movies,7
90,1353,dw'i eisiau arafu fy seinydd,audio_volume_down,1
91,1657,faint o larymau sydd wedi gosod ar hyn o bryd,alarm_query,0
92,10008,dywed olly sut mae llysiau cael eu coginio,cooking_recipe,3
93,7793,anfonwch ebost i sarah ynglŷn â brynsh heddiw,email_sendemail,5
94,218,ydi yn bwrw glaw allan olly,weather_query,9
95,9847,chwarae llyfr sain albwm,play_audiobook,6
96,12140,tocynnau trên wrth gefn,transport_ticket,8
97,16059,ymateb i gwyn a gad iddo wybod y byddaf yn rhydd yfory,email_sendemail,5
98,7390,canslo apwyntiad deintydd ar gyfer yr wythnos yma,calendar_remove,2
99,649,oes unrhyw larymau wedi eu gosod ar gyfer heddiw gyda fi,alarm_query,0
100,8527,canslo gyfarfod am dri,calendar_remove,2
101,3964,faint o larymau sydd wedi gosod,alarm_query,0
102,2671,wnewch chi wirio i weld ydw i wedi gosod fy larwm ar gyfer bore fory os gwelwch yn dda,alarm_query,0
103,16055,anfon bost i elin ar gyfer ceri,email_sendemail,5
104,9797,rwyf am ddarllen saith oes efa o'r diwedd,play_audiobook,6
105,3150,pa bryd y canith fy larwm yn y bore,alarm_query,0
106,16205,ysgrifenna y neges hon i grŵp y cydweithwyr,email_sendemail,5
107,10179,sut i farbeciw stêc yn dda,cooking_recipe,3
