,Unnamed: 0,text,intent,label
0,0.0,Saya ingin membatalkan alarm yang saya setel kemarin!,alarm_query,0
1,1.0,Dapatkah Anda membantu saya mencari alarm yang hilang?,alarm_query,0
2,2.0,Ada berapa alarm yang masih aktif saat ini?,alarm_query,0
3,3.0,Dimana saya dapat melihat riwayat alarm saya?,alarm_query,0
4,4.0,Kapan saya memasang alarm untuk pertama kali?,alarm_query,0
5,5.0,Bagaimana cara mengedit alarm yang telah saya buat?,alarm_query,0
6,6.0,Bisakah Anda memberitahu saya tentang alarm yang telah saya atur?,alarm_query,0
7,7.0,Ada berapa many alarm yang aktif saat ini?,alarm_query,0
8,8.0,"Alexa, beri tahu saya tentang alarm yang telah saya atur!",alarm_query,0
9,9.0,Kapan saya mengatur alarm untuk besok siang?,alarm_query,0
10,10.0,Perlihatkan detail alarm yang saya setting untuk jam 7 pagi,alarm_query,0
11,11.0,Saya ingin melihat daftar alarm yang telah saya atur.,alarm_query,0
12,12.0,Kapan saya dapat mengubah pengaturan alarm saya?,alarm_query,0
13,13.0,Apa fungsi dari fitur snooze pada alarm saya?,alarm_query,0
14,14.0,Saya memiliki alarm apa saja untuk malam ini?,alarm_query,0
15,15.0,Kapan saya dapat membatalkan alarm yang telah saya setel?,alarm_query,0
16,16.0,Perlihatkan saya alarm yang saya atur untuk bulan depan!,alarm_query,0
17,17.0,Jam berapa saya harus bangun besok pagi?,alarm_query,0
18,18.0,Bagaimana cara melihat alarm yang sudah saya setel?,alarm_query,0
19,19.0,Saya ingin lihat alarm apa yang saya pasang untuk tahun baru.,alarm_query,0
20,20.0,Tunjukkan saya daftar alarm yang telah diaktifkan!,alarm_query,0
21,21.0,Bisakah Anda menampilkan alarm yang saya simpan untuk nanti?,alarm_query,0
22,22.0,Bagaimana cara menghapus alarm yang tidak dibutuhkan lagi?,alarm_query,0
23,23.0,Bisakah Anda tunjukkan alarm yang saya buat kemarin?,alarm_query,0
24,24.0,Dapatkah Anda tunjukkan alarm yang saya atur untuk besok siang?,alarm_query,0
25,25.0,Siapa yang membuat alarm untuk saya?,alarm_query,0
26,26.0,Berapa jam saya masih tidur sebelum alarm berbunyi?,alarm_query,0
27,27.0,Berapa alarm yang saya miliki untuk hari libur?,alarm_query,0
28,28.0,Saya ingin lihat daftar alarm yang saya hapus kemarin.,alarm_query,0
29,29.0,Saya ingin melihat daftar alarm yang akan berbunyi hari ini,alarm_query,0
30,30.0,Ada berapa banyak alarm yang saya pasang untuk bulan depan?,alarm_query,0
31,31.0,Berapa lama saya masih memiliki alarm yang tidak aktif?,alarm_query,0
32,32.0,Berapa kali alarm saya akan berbunyi dalam satu hari?,alarm_query,0
33,33.0,Mengapa saya tidak mendengar bunyi alarm tadi pagi?,alarm_query,0
34,34.0,Saya ingin mengetahui apakah alarm saya masih berfungsi,alarm_query,0
35,35.0,Alarm mana yang saya setel untuk akhir pekan ini?,alarm_query,0
36,36.0,Saya ingin melihat statistik alarm yang telah saya buat.,alarm_query,0
37,37.0,Saya mau tahu apakah ada alarm yang akan berbunyi sore nanti.,alarm_query,0
38,38.0,Bagaimana caranya mengganti suara alarm saya?,alarm_query,0
39,39.0,Bisakah Anda memberitahu saya tentang alarm yang akan datang?,alarm_query,0
40,40.0,Bagaimana cara mengaktifkan fitur snooze pada alarm saya?,alarm_query,0
41,41.0,Berapa lama lagi alarm saya akan berbunyi?,alarm_query,0
42,42.0,Apakah alarm saya masih dalam keadaan aktif?,alarm_query,0
43,43.0,Tunjukkan saya daftar alarm yang saya buat.,alarm_query,0
44,44.0,Saya ingin melihat semua alarm yang saya punya!,alarm_query,0
45,45.0,Saya ingin melihat statistik penggunaan alarm saya!,alarm_query,0
46,46.0,Tunjukkan saya alarm yang saya jadwalkan untuk akhir pekan.,alarm_query,0
47,47.0,Apa saja alarm yang akan berbunyi besok pagi?,alarm_query,0
48,48.0,Alarm mana yang saya atur untuk akhir pekan?,alarm_query,0
49,49.0,Dapatkah Anda mengirimkan notifikasi ketika alarm saya berbunyi?,alarm_query,0
50,50.0,Berapa jam alarm saya akan bunyi besok?,alarm_query,0
51,51.0,Mengapa alarm saya tidak berfungsi dengan baik?,alarm_query,0
52,52.0,Alarm apa yang paling sering saya gunakan?,alarm_query,0
53,53.0,Apa kegunaan dari fitur vibrate pada alarm saya?,alarm_query,0
54,54.0,Kapan saya mengatur alarm untuk ulang tahun saya?,alarm_query,0
55,55.0,Dimana saya dapat mengubah pengaturan volume alarm saya?,alarm_query,0
56,56.0,Alarm apa yang saya setting untuk tanggal 15 bulan depan?,alarm_query,0
57,57.0,Siapa yang membuat alarm ini?,alarm_query,0
58,58.0,Berapa alarm yang masih tersisa hingga akhir tahun?,alarm_query,0
59,59.0,Saya ingin mencari tahu tentang alarm yang pernah saya buat.,alarm_query,0
60,60.0,Apa fungsi dari alarm pada ponsel saya?,alarm_query,0
61,61.0,Berapa lama alarm saya akan berbunyi jika saya tidak mematikannya?,alarm_query,0
62,62.0,Berapa banyak alarm yang saya dapat buat dalam satu hari?,alarm_query,0
63,63.0,Bisakah Anda tunjukkan saya alarm yang saya setting untuk bulan depan?,alarm_query,0
64,64.0,Berapa banyak alarm yang saya miliki untuk hari ini?,alarm_query,0
65,65.0,Berapa kali saya dapat menunda alarm dalam satu hari?,alarm_query,0
66,66.0,Siapa yang membuat alarm ini untuk saya?,alarm_query,0
67,67.0,Mengapa alarm saya tidak berbunyi tadi malam?,alarm_query,0
68,68.0,Apa saja alarm yang akan berbunyi hari ini?,alarm_query,0
69,69.0,Kapan alarm saya akan berhenti berfungsi?,alarm_query,0
70,70.0,Berapa lama saya masih tidur sebelum alarm berbunyi?,alarm_query,0
71,71.0,Kapan alarm saya akan berbunyi lagi?,alarm_query,0
72,72.0,Alarm mana yang saya setel untuk jam 7 pagi?,alarm_query,0
73,73.0,Bisakah Anda memberitahukan saya tentang alarm yang telah saya buat?,alarm_query,0
74,74.0,Apakah ada alarm yang belum saya nonaktifkan?,alarm_query,0
75,75.0,Berapa jam saya masih tidur sebelum alarm berbunyi besok pagi?,alarm_query,0
76,76.0,Berapa banyak alarm yang saya miliki untuk besok?,alarm_query,0
77,77.0,Berapa jumlah alarm yang saya memiliki saat ini?,alarm_query,0
78,78.0,Dapatkah Anda memberitahu saya tentang alarm yang saya buat kemarin?,alarm_query,0
79,79.0,Berapa lama saya masih memiliki alarm yang aktif?,alarm_query,0
80,80.0,Dimana saya bisa melihat riwayat alarm saya?,alarm_query,0
81,81.0,Bagaimana cara menghapus alarm yang tidak berguna?,alarm_query,0
82,82.0,Dimana saya dapat melihat riwayat alarm yang pernah saya setel?,alarm_query,0
83,83.0,Bagaimana cara menggabungkan beberapa alarm menjadi satu?,alarm_query,0
84,84.0,Bagaimana cara mengaktifkan kembali alarm yang dinonaktifkan?,alarm_query,0
85,85.0,Jam berapa saya harus bangun dengan alarm?,alarm_query,0
86,86.0,Bagaimana cara mengatur ulang alarm yang saya hapus?,alarm_query,0
87,87.0,Berapa banyak alarm yang saya miliki?,alarm_query,0
88,88.0,Saya ingin membatalkan alarm yang saya setel untuk besok siang,alarm_query,0
89,89.0,Bagaimana cara mengubah nada dering alarm saya?,alarm_query,0
90,90.0,Perlihatkan detail alarm yang saya buat kemarin.,alarm_query,0
91,91.0,Saya ingin tahu tentang alarm apa yang saya buat untuk liburan panjang.,alarm_query,0
92,92.0,Saya ingin melihat riwayat alarm yang telah saya hapus.,alarm_query,0
93,93.0,Bagaimana caranya agar alarm saya lebih efektif?,alarm_query,0
94,94.0,Saya ingin mengaktifkan kembali alarm yang saya nonaktifkan,alarm_query,0
95,95.0,Bisakah Anda membantu saya mencari alarm yang hilang?,alarm_query,0
96,96.0,Jam berapa saya harus bangun esok lusa?,alarm_query,0
97,97.0,Apa saja alarm yang saya miliki saat ini?,alarm_query,0
98,98.0,Berapa jam saya harus bangun siang nanti?,alarm_query,0
99,99.0,Apakah ada alarm yang saya lewatkan tadi pagi?,alarm_query,0
100,100.0,"Turunin volume TV-nya, saya mau tidur.",audio_volume_down,1
101,101.0,"Saya tidak suka suara yang begitu kencang, tolong dikurangi.",audio_volume_down,1
102,102.0,Mengapa kita tidak dapat mengurangi volume?,audio_volume_down,1
103,103.0,Saya ingin mengurangi volume earphone saya.,audio_volume_down,1
104,104.0,"Jangan bikin suara yang begitu keras, ya!",audio_volume_down,1
105,105.0,"Cukup keras, tolong dikurangi volumenya.",audio_volume_down,1
106,106.0,"Terlalu keras, tolong kecilkan volumenya.",audio_volume_down,1
107,107.0,"Tolong, turunin volume-nya sebelum saya marah.",audio_volume_down,1
108,108.0,Tidak tahan dengan suara yang begitu keras.,audio_volume_down,1
109,109.0,Saya ingin mengurangi volume notifikasi pada ponsel.,audio_volume_down,1
110,110.0,"Turunin volume televisi, saya tidak tahan.",audio_volume_down,1
111,111.0,Kita harus mengurangi volume sebelum konser.,audio_volume_down,1
112,112.0,Maukah Anda mengurangi suara komputer-nya?,audio_volume_down,1
113,113.0,"Kurangi volume speaker-nya, berisik sekali.",audio_volume_down,1
114,114.0,"Suara ini terlalu keras, tolong turunkan.",audio_volume_down,1
115,115.0,Bisa nggak dikurangi volumenya? Terlalu keras!,audio_volume_down,1
116,116.0,Bisa nggak kita kurangi volume headset?,audio_volume_down,1
117,117.0,Bisa nggak volume-nya dikurangi sedikit?,audio_volume_down,1
118,118.0,"Turunin volume headset-nya, sakit telinga saya.",audio_volume_down,1
119,119.0,Kita perlu mengurangi volume untuk rapat.,audio_volume_down,1
120,120.0,"Kurangkan suara radio, gangguin saya.",audio_volume_down,1
121,121.0,"Tolong, kurangi volumenya sedikit.",audio_volume_down,1
122,122.0,"Saya tidak suka suara yang begitu keras, tolong dikurangi.",audio_volume_down,1
123,123.0,Kita butuh mengurangi volume untuk tidur.,audio_volume_down,1
124,124.0,Saya ingin mengurangi volume speaker saya.,audio_volume_down,1
125,125.0,Bisakah Anda mengurangi suara alarm-nya?,audio_volume_down,1
126,126.0,"Kecilkan volume soundbar-nya, saya tidak suka.",audio_volume_down,1
127,127.0,Saya ingin mengurangi volume untuk mempelajari sesuatu.,audio_volume_down,1
128,128.0,"Suaranya sangat keras, harus dikurangi.",audio_volume_down,1
129,129.0,Kita perlu mengurangi volume agar tidak mengganggu orang lain.,audio_volume_down,1
130,130.0,Maukah Anda mengurangi suara alarm?,audio_volume_down,1
131,131.0,Saya mau mengurangi volume headset saya.,audio_volume_down,1
132,132.0,"Tolong, turunin volume laptop saya.",audio_volume_down,1
133,133.0,Cukup! Volumenya sudah terlalu keras.,audio_volume_down,1
