,Unnamed: 0,text,intent,label
0,0.0,Pa larymau sydd wedii osod ar gyfer heddiw?,alarm_query,0
1,1.0,"Faint or gloch ydw in dihuno yfory, os gwelwch yn dda?",alarm_query,0
2,2.0,Pa larymau sydd gyda fi wediu trefnu ar gyfer y penwythnos?,alarm_query,0
3,3.0,Am faint or gloch ydw in dihuno cynnar achwyn?,alarm_query,0
4,4.0,Beth yw amser larwm cyntaf yn mynd i godi yfory?,alarm_query,0
5,5.0,Ydyr larymau gyda fi wedii osod ar gyfer heddiw?,alarm_query,0
6,6.0,Faint or gloch mae fy larwm wedii osod ar gyfer yfory?,alarm_query,0
7,7.0,Oes larymau gyda fi wediu gosod ar gyfer y dyddiau llechwedd?,alarm_query,0
8,8.0,Faint or gloch ydw in dihuno heddiw?,alarm_query,0
9,9.0,Pa larymau sydd wediu gosod gan fi yn y swyddfa?,alarm_query,0
10,10.0,Faint or gloch ydw i wedi gosod fy larwm?,alarm_query,0
11,11.0,Pa larymau sydd wediu trefnu ar gyfer y Sul?,alarm_query,0
12,12.0,Am faint or gloch ydw in dihuno heddiw?,alarm_query,0
13,13.0,Faint or gloch mae fy larwm wedii osod ar gyfer heno?,alarm_query,0
14,14.0,Faint or gloch ydw in codi yfory?,alarm_query,0
15,15.0,"Alexa, dangoswch y larymau wnes i osod yn ystod y wythnos.",alarm_query,0
16,16.0,Oes larymau gyda fi wediu gosod ar gyfer y Sul?,alarm_query,0
17,17.0,Oes gen i larwm wedii osod ar gyfer y Gwener?,alarm_query,0
18,18.0,"Rhowch yr amserau larwm ydw i wedi gosod i fi, Alexa.",alarm_query,0
19,19.0,Oes larymau gyda fi wedi gosod ar gyfer heddiw?,alarm_query,0
20,20.0,Pa larymau sydd wedii osod ar gyfer yr wythnos?,alarm_query,0
21,21.0,Faint or gloch ydw in dihuno yfory?,alarm_query,0
22,22.0,Ydyr larymau gyda fi wedii osod ar gyfer y noswaith?,alarm_query,0
23,23.0,Dangoswch i mi fy ngloch weithredol cynharach.,alarm_query,0
24,24.0,Dangoswch y larymau wnes i osod yn ystod y mis.,alarm_query,0
25,25.0,Rhowch yr amserau larwm ydw i wedii gosod.,alarm_query,0
26,26.0,Dangoswch i mi fy nghloch weithredol.,alarm_query,0
27,27.0,Dangoswch i mi beth yw amser larwm olaf yn mynd i godi heddiw.,alarm_query,0
28,28.0,Faint or gloch ydw i wedi gosod fy larwm ar gyfer noswaith?,alarm_query,0
29,29.0,"Rhowch yr amserau larwm ydw i wedii osod, os gwelwch yn dda.",alarm_query,0
30,30.0,Dangoswch i mi beth ywr amserau larwm ydw i wedi gosod.,alarm_query,0
31,31.0,Pa larymau sydd wediu trefnu ar gyfer yfory?,alarm_query,0
32,32.0,"Dangoswch y larymau wnes i osod, os gwelwch yn dda.",alarm_query,0
33,33.0,Pa larymau sydd wediu gosod gan fi yn y stafell byw?,alarm_query,0
34,34.0,Ydy gen i larwm wedii osod ar gyfer y prydnawn?,alarm_query,0
35,35.0,Dangoswch i mi beth ydyr larymau nesaf ydw i wediu trefnu.,alarm_query,0
36,36.0,Faint or gloch ydw i wedi gosod fy larwm ar gyfer y prydnawn?,alarm_query,0
37,37.0,Beth ydyr amserau larwm ydw i wedii osod?,alarm_query,0
38,38.0,"Rhowch yr amserau larwm ydw i wedi gosod i fi, os gwelwch yn dda.",alarm_query,0
39,39.0,Dangoswch i mi fy ngloch weithredol cynnaraf.,alarm_query,0
40,40.0,Pa larymau sydd gyda fi wediu trefnu ar gyfer y dyddiauadol?,alarm_query,0
41,41.0,Oes larymau gyda fi wedi gosod ar gyfer y dyddiadur?,alarm_query,0
42,42.0,Am faint or gloch ydw in dihuno bore fory?,alarm_query,0
43,43.0,Oes larymau gyda fi wedii osod ar gyfer yfory?,alarm_query,0
44,44.0,"Pa larymau sydd gyda fi yn awr, Alexa?",alarm_query,0
45,45.0,A oes unrhyw larymau gyda fi wedi gosod ar gyfer y prydnawn?,alarm_query,0
46,46.0,Sut mae fy larwm yn mynd i wefruo yfory?,alarm_query,0
47,47.0,Pa larymau sydd gyda fi yn y cofnodur?,alarm_query,0
48,48.0,Dangoswch y larymau wnes i osod ar gyfer y mis nesaf.,alarm_query,0
49,49.0,Oes gen i larwm wedii osod ar gyfer yfory?,alarm_query,0
50,50.0,Faint or gloch ydw i wedi gosod fy larwm ar gyfer y bore?,alarm_query,0
